field_id,ai_run_id,date_key,document_type_id,provider_id,field_name,field_label,confidence,is_missing,has_conflict,expected_present,found_when_present,is_scored,is_correct,is_reviewed,was_corrected
1468,475,20260408,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1469,475,20260408,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1470,475,20260408,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1471,475,20260408,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1472,475,20260408,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1473,475,20260408,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1474,475,20260408,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1475,475,20260408,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1476,475,20260408,11,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1477,478,20260409,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1478,478,20260409,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1479,478,20260409,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1480,478,20260409,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1481,478,20260409,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1482,478,20260409,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1483,478,20260409,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1484,478,20260409,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1485,478,20260409,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1486,481,20260409,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1487,481,20260409,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1488,481,20260409,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1489,481,20260409,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1490,481,20260409,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1491,481,20260409,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1492,481,20260409,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1493,481,20260409,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1494,481,20260409,6,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
1495,484,20260410,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1496,484,20260410,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1497,484,20260410,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1498,484,20260410,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1499,484,20260410,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1500,484,20260410,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1501,484,20260410,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1502,484,20260410,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1503,484,20260410,1,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
1504,488,20260411,1,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
1505,488,20260411,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
1506,488,20260411,1,1,client_name,Client,0.95,0,0,1,1,1,1,0,
1507,488,20260411,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
1508,488,20260411,1,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
1509,488,20260411,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
1510,488,20260411,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
1511,488,20260411,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
1512,488,20260411,1,1,case_category,Category,0.87,0,0,1,1,1,1,0,
1513,490,20260413,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1514,490,20260413,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1515,490,20260413,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1516,490,20260413,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1517,490,20260413,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1518,490,20260413,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1519,490,20260413,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1520,490,20260413,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1521,490,20260413,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1522,492,20260414,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1523,492,20260414,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1524,492,20260414,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1525,492,20260414,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1526,492,20260414,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1527,492,20260414,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1528,492,20260414,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1529,492,20260414,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1530,492,20260414,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1531,494,20260414,3,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
1532,494,20260414,3,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
1533,494,20260414,3,2,client_name,Client,0.85,0,0,1,1,1,0,1,1
1534,494,20260414,3,2,opposing_party,Opposing party,0.0,1,0,1,0,1,0,1,1
1535,494,20260414,3,2,document_type,Document type,0.0,1,0,1,0,1,0,1,1
1536,494,20260414,3,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,0,1,1
1537,494,20260414,3,2,important_dates,Dates,0.85,0,0,1,1,1,0,1,1
1538,494,20260414,3,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
1539,494,20260414,3,2,case_category,Category,0.95,0,0,1,1,1,1,1,0
1540,497,20260414,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1541,497,20260414,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1542,497,20260414,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1543,497,20260414,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1544,497,20260414,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1545,497,20260414,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1546,497,20260414,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1547,497,20260414,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1548,497,20260414,1,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1549,502,20260415,3,1,case_title,Case title,0.945,0,0,1,1,1,1,0,
1550,502,20260415,3,1,case_reference,Case reference,0.945,0,0,1,1,1,1,0,
1551,502,20260415,3,1,client_name,Client,0.945,0,0,1,1,1,1,0,
1552,502,20260415,3,1,opposing_party,Opposing party,0.945,0,0,1,1,1,1,0,
1553,502,20260415,3,1,document_type,Document type,0.0,1,0,1,0,1,0,0,
1554,502,20260415,3,1,jurisdiction,Jurisdiction,0.945,0,0,1,1,1,1,0,
1555,502,20260415,3,1,important_dates,Dates,0.299,0,0,1,1,1,0,0,
1556,502,20260415,3,1,amounts,Amounts,0.945,0,0,1,1,1,1,0,
1557,502,20260415,3,1,case_category,Category,0.87,0,0,1,1,1,1,0,
1558,504,20260415,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1559,504,20260415,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1560,504,20260415,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1561,504,20260415,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1562,504,20260415,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1563,504,20260415,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1564,504,20260415,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1565,504,20260415,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1566,504,20260415,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1567,507,20260415,9,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1568,507,20260415,9,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1569,507,20260415,9,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1570,507,20260415,9,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1571,507,20260415,9,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1572,507,20260415,9,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1573,507,20260415,9,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1574,507,20260415,9,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1575,507,20260415,9,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1576,510,20260415,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1577,510,20260415,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1578,510,20260415,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1579,510,20260415,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1580,510,20260415,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1581,510,20260415,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1582,510,20260415,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1583,510,20260415,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1584,510,20260415,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1585,514,20260416,9,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1586,514,20260416,9,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1587,514,20260416,9,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1588,514,20260416,9,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1589,514,20260416,9,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1590,514,20260416,9,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1591,514,20260416,9,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1592,514,20260416,9,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1593,514,20260416,9,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1594,516,20260416,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1595,516,20260416,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1596,516,20260416,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1597,516,20260416,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1598,516,20260416,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1599,516,20260416,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1600,516,20260416,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1601,516,20260416,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1602,516,20260416,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1603,520,20260417,6,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
1604,520,20260417,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
1605,520,20260417,6,1,client_name,Client,0.95,0,0,1,1,1,1,0,
1606,520,20260417,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
1607,520,20260417,6,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
1608,520,20260417,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
1609,520,20260417,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
1610,520,20260417,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
1611,520,20260417,6,1,case_category,Category,0.86,0,0,1,1,1,1,0,
1612,522,20260421,4,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1613,522,20260421,4,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1614,522,20260421,4,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1615,522,20260421,4,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1616,522,20260421,4,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1617,522,20260421,4,1,jurisdiction,Jurisdiction,0.68,0,0,1,1,1,1,1,0
1618,522,20260421,4,1,important_dates,Dates,0.5,0,0,1,1,1,1,1,0
1619,522,20260421,4,1,amounts,Amounts,0.0,1,0,0,0,1,1,1,0
1620,522,20260421,4,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1621,524,20260423,2,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1622,524,20260423,2,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1623,524,20260423,2,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1624,524,20260423,2,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1625,524,20260423,2,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1626,524,20260423,2,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1627,524,20260423,2,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1628,524,20260423,2,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1629,524,20260423,2,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
1630,526,20260423,6,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
1631,526,20260423,6,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
1632,526,20260423,6,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
1633,526,20260423,6,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
1634,526,20260423,6,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
1635,526,20260423,6,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,1,0
1636,526,20260423,6,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
1637,526,20260423,6,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
1638,526,20260423,6,2,case_category,Category,0.95,0,0,1,1,1,1,1,0
1639,528,20260423,7,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1640,528,20260423,7,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1641,528,20260423,7,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1642,528,20260423,7,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1643,528,20260423,7,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1644,528,20260423,7,1,jurisdiction,Jurisdiction,0.0,1,0,0,0,1,1,1,0
1645,528,20260423,7,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1646,528,20260423,7,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1647,528,20260423,7,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1648,530,20260423,11,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
1649,530,20260423,11,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
1650,530,20260423,11,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
1651,530,20260423,11,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
1652,530,20260423,11,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
1653,530,20260423,11,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,1,0
1654,530,20260423,11,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
1655,530,20260423,11,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
1656,530,20260423,11,2,case_category,Category,0.83,0,0,1,1,1,1,1,0
1657,535,20260424,3,1,case_title,Case title,0.0,1,0,1,0,1,0,1,1
1658,535,20260424,3,1,case_reference,Case reference,0.947,0,0,1,1,1,1,1,0
1659,535,20260424,3,1,client_name,Client,0.947,0,0,1,1,1,1,1,0
1660,535,20260424,3,1,opposing_party,Opposing party,0.947,0,0,1,1,1,1,1,0
1661,535,20260424,3,1,document_type,Document type,0.927,0,0,1,1,1,1,1,0
1662,535,20260424,3,1,jurisdiction,Jurisdiction,0.947,0,0,1,1,1,0,1,1
1663,535,20260424,3,1,important_dates,Dates,0.947,0,0,1,1,1,0,1,1
1664,535,20260424,3,1,amounts,Amounts,0.947,0,0,1,1,1,1,1,0
1665,535,20260424,3,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1666,538,20260424,5,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1667,538,20260424,5,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1668,538,20260424,5,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1669,538,20260424,5,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1670,538,20260424,5,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1671,538,20260424,5,1,jurisdiction,Jurisdiction,0.57,0,1,1,1,1,0,1,1
1672,538,20260424,5,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1673,538,20260424,5,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1674,538,20260424,5,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1675,541,20260424,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1676,541,20260424,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1677,541,20260424,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1678,541,20260424,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1679,541,20260424,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1680,541,20260424,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1681,541,20260424,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1682,541,20260424,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1683,541,20260424,1,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1684,544,20260427,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1685,544,20260427,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1686,544,20260427,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1687,544,20260427,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1688,544,20260427,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1689,544,20260427,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1690,544,20260427,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1691,544,20260427,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1692,544,20260427,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1693,546,20260427,10,1,case_title,Case title,0.947,0,0,1,1,1,0,1,1
1694,546,20260427,10,1,case_reference,Case reference,0.0,1,0,1,0,1,0,1,1
1695,546,20260427,10,1,client_name,Client,0.947,0,0,1,1,1,1,1,0
1696,546,20260427,10,1,opposing_party,Opposing party,0.947,0,0,1,1,1,1,1,0
1697,546,20260427,10,1,document_type,Document type,0.927,0,0,1,1,1,1,1,0
1698,546,20260427,10,1,jurisdiction,Jurisdiction,0.947,0,0,1,1,1,1,1,0
1699,546,20260427,10,1,important_dates,Dates,0.947,0,0,1,1,1,0,1,1
1700,546,20260427,10,1,amounts,Amounts,0.947,0,0,1,1,1,0,1,1
1701,546,20260427,10,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1702,548,20260428,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1703,548,20260428,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1704,548,20260428,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1705,548,20260428,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1706,548,20260428,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1707,548,20260428,6,1,jurisdiction,Jurisdiction,0.68,0,0,1,1,1,1,1,0
1708,548,20260428,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1709,548,20260428,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1710,548,20260428,6,1,case_category,Category,0.86,0,0,1,1,1,1,1,0
1711,550,20260428,5,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
1712,550,20260428,5,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
1713,550,20260428,5,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
1714,550,20260428,5,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
1715,550,20260428,5,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
1716,550,20260428,5,2,jurisdiction,Jurisdiction,0.57,0,1,1,1,1,0,1,1
1717,550,20260428,5,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
1718,550,20260428,5,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
1719,550,20260428,5,2,case_category,Category,0.87,0,0,1,1,1,1,1,0
1720,553,20260429,10,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
1721,553,20260429,10,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
1722,553,20260429,10,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
1723,553,20260429,10,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
1724,553,20260429,10,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
1725,553,20260429,10,2,jurisdiction,Jurisdiction,0.0,1,0,1,0,1,0,1,1
1726,553,20260429,10,2,important_dates,Dates,0.85,0,0,1,1,1,0,1,1
1727,553,20260429,10,2,amounts,Amounts,0.0,1,0,1,0,1,0,1,1
1728,553,20260429,10,2,case_category,Category,0.95,0,0,1,1,1,1,1,0
1729,556,20260429,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1730,556,20260429,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1731,556,20260429,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1732,556,20260429,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1733,556,20260429,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1734,556,20260429,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1735,556,20260429,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1736,556,20260429,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1737,556,20260429,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1738,563,20260430,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1739,563,20260430,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1740,563,20260430,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1741,563,20260430,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1742,563,20260430,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1743,563,20260430,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1744,563,20260430,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1745,563,20260430,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1746,563,20260430,6,1,case_category,Category,0.89,0,0,1,1,1,1,1,0
1747,565,20260430,4,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1748,565,20260430,4,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1749,565,20260430,4,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1750,565,20260430,4,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1751,565,20260430,4,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1752,565,20260430,4,1,jurisdiction,Jurisdiction,0.0,1,0,0,0,1,1,1,0
1753,565,20260430,4,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1754,565,20260430,4,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1755,565,20260430,4,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
1756,567,20260430,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1757,567,20260430,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1758,567,20260430,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1759,567,20260430,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1760,567,20260430,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1761,567,20260430,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1762,567,20260430,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1763,567,20260430,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1764,567,20260430,11,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1765,570,20260501,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1766,570,20260501,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1767,570,20260501,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1768,570,20260501,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1769,570,20260501,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1770,570,20260501,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1771,570,20260501,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1772,570,20260501,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1773,570,20260501,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1774,573,20260501,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1775,573,20260501,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1776,573,20260501,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1777,573,20260501,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1778,573,20260501,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1779,573,20260501,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1780,573,20260501,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1781,573,20260501,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1782,573,20260501,11,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
1783,578,20260503,3,2,case_title,Case title,0.85,0,0,1,1,1,1,0,
1784,578,20260503,3,2,case_reference,Case reference,0.85,0,0,1,1,1,1,0,
1785,578,20260503,3,2,client_name,Client,0.85,0,0,1,1,1,1,0,
1786,578,20260503,3,2,opposing_party,Opposing party,0.0,1,0,1,0,1,0,0,
1787,578,20260503,3,2,document_type,Document type,0.0,1,0,1,0,1,0,0,
1788,578,20260503,3,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,0,
1789,578,20260503,3,2,important_dates,Dates,0.85,0,0,1,1,1,0,0,
1790,578,20260503,3,2,amounts,Amounts,0.85,0,0,1,1,1,0,0,
1791,578,20260503,3,2,case_category,Category,0.88,0,0,1,1,1,1,0,
1792,580,20260505,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1793,580,20260505,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1794,580,20260505,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1795,580,20260505,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
